373200	5.65844	7.5951	8.875	9.813
373800	5.53711	7.47372	8.875	9.84912
374400	5.41578	7.35233	8.813	9.813
375000	5.29445	7.25	8.813	9.813
375600	5.23511	7.1723	8.75	9.813
376200	5.125	7.063	8.73696	9.813
376800	5.05444	6.99077	8.688	9.813
377400	5	6.93229	8.68209	9.813
378000	4.93678	6.87299	8.625	9.813
378600	4.81541	6.813	8.625	9.813
379200	4.69402	6.69322	8.563	9.75
379800	4.57263	6.57183	8.5	9.75938
380400	4.45104	6.5	8.45004	9.75
381000	4.32965	6.39131	8.438	9.75
381600	4.20827	6.26998	8.375	9.75
382200	4.125	6.188	8.33587	9.75
382800	4.02793	6.08989	8.313	9.75
383400	4	6.03099	8.25	9.75
384000	3.96529	5.938	8.25	9.72231
384600	4	5.938	8.188	9.688
385200	4.063	5.938	8.125	9.688
385800	3.92128	5.92047	8.10734	9.688
386400	3.79995	5.79914	8.063	9.688
387000	3.67859	5.688	8	9.63479
387600	3.55709	5.61858	7.99318	9.625
388200	3.438	5.5	7.938	9.625
388800	3.4986	5.4388	7.87541	9.625
389400	3.85987	5.5	7.875	9.625
390000	4.17061	5.67984	7.813	9.625
390600	4.13744	5.80117	7.813	9.563
391200	3.84496	5.70325	7.75	9.57845
391800	3.60224	5.58186	7.70646	9.563
392400	3.53955	5.46034	7.64743	9.52304
393000	3.89239	5.474	7.625	9.5
393600	4.15721	5.65803	7.625	9.5
394200	4.34109	5.77936	7.563	9.5
394800	4.45065	5.875	7.563	9.5
395400	4.3962	5.938	7.5	9.45927
396000	4.4729	5.95606	7.45646	9.438
396600	4.54909	6.01468	7.438	9.438
397200	4.28248	5.98917	7.438	9.438
397800	4.32594	5.875	7.43025	9.43107
398400	4.5	5.94161	7.375	9.375
399000	4.5	6	7.375	9.375
399600	4.68372	6.05933	7.375	9.375
400200	4.75	6.125	7.313	9.375
400800	4.86356	6.188	7.313	9.313
401400	5.03266	6.29852	7.313	9.313
402000	5.10634	6.375	7.313	9.313
402600	5.188	6.438	7.27141	9.27222
403200	5.25	6.5	7.25	9.25
403800	5.313	6.53384	7.25	9.25
404400	5.34189	6.625	7.25	9.25
405000	5.375	6.6515	7.25	9.188
405600	5.375	6.688	7.25	9.21007
406200	5.39341	6.688	7.25	9.188
406800	5.438	6.70325	7.25	9.188
407400	5.438	6.75	7.25	9.188
408000	5.438	6.75	7.25	9.18005
408600	5.49619	6.75449	7.25	9.125
409200	5.4382	6.813	7.25	9.125
409800	5.44141	6.813	7.25	9.125
410400	5.26416	6.75652	7.25	9.125
411000	5.23937	6.688	7.25	9.07323
411600	4.80744	6.59042	7.29954	9.063
412200	4.64315	6.39233	7.25	9.063
412800	4.48128	6.271	7.29241	9.063
413400	4.27549	6.14967	7.25	9.063
414000	4.15416	6.02834	7.25	9.063
414600	4.125	5.9695	7.25	9.063
415200	4.125	5.875	7.25	9.063
415800	4.14791	5.875	7.25	9
416400	4.39437	5.91464	7.188	9
417000	4.34415	6.063	7.188	9
417600	4.86073	6.15008	7.188	9
418200	5.34709	6.53653	7.125	9
418800	5.76521	6.94362	7.125	8.99478
419400	6.25	7.06905	7.125	8.93961
420000	6.43131	7.31137	7.125	9
420600	6.80127	7.5577	7.125	8.938
421200	7.78952	8.01843	7.125	8.938
421800	7.938	8.46248	7.125	8.938
422400	8.15442	8.70159	7.1721	8.938
423000	8.16586	8.85547	7.16843	8.938
423600	8.125	8.9768	7.188	8.938
